name,version,repository,license,license-url,license-source
heck,v0.5.0,https://github.com/withoutboats/heck,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/withoutboats/heck
fixedbitset,v0.4.2,https://github.com/petgraph/fixedbitset,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/petgraph/fixedbitset
sync_wrapper,v0.1.2,https://github.com/Actyx/sync_wrapper,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/Actyx/sync_wrapper
num-complex,v0.4.6,https://github.com/rust-num/num-complex,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-num/num-complex
indexmap,v2.3.0,https://github.com/indexmap-rs/indexmap,Unknown,Unknown,-
fastrand,v2.1.0,https://github.com/smol-rs/fastrand,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/smol-rs/fastrand
salsa20,v0.10.2,https://github.com/RustCrypto/stream-ciphers,Unknown,Unknown,-
ecdsa,v0.16.9,https://github.com/RustCrypto/signatures/tree/master/ecdsa,Unknown,Unknown,-
futures-task,v0.3.30,https://github.com/rust-lang/futures-rs,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/futures-rs
rustls-pki-types,v1.8.0,https://github.com/rustls/pki-types,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rustls/pki-types
